datetime,temperature_2m_c,date,year,month,day,hour,day_of_year,weekday
2015-01-15 11:00:00,35.60,2015-01-15,2015,1,15,11,15,Thursday
2015-01-15 12:00:00,36.60,2015-01-15,2015,1,15,12,15,Thursday
2015-01-15 13:00:00,37.00,2015-01-15,2015,1,15,13,15,Thursday
2015-01-15 14:00:00,36.90,2015-01-15,2015,1,15,14,15,Thursday
2015-01-15 15:00:00,35.70,2015-01-15,2015,1,15,15,15,Thursday
2015-01-15 16:00:00,34.10,2015-01-15,2015,1,15,16,15,Thursday
2015-01-15 17:00:00,33.40,2015-01-15,2015,1,15,17,15,Thursday
2015-01-15 18:00:00,32.50,2015-01-15,2015,1,15,18,15,Thursday
2015-01-15 19:00:00,31.10,2015-01-15,2015,1,15,19,15,Thursday
2015-01-15 20:00:00,29.90,2015-01-15,2015,1,15,20,15,Thursday
2015-01-15 21:00:00,29.00,2015-01-15,2015,1,15,21,15,Thursday
2015-01-15 22:00:00,28.30,2015-01-15,2015,1,15,22,15,Thursday
2015-01-15 23:00:00,27.80,2015-01-15,2015,1,15,23,15,Thursday
2015-01-16 00:00:00,27.30,2015-01-16,2015,1,16,0,16,Friday
2015-01-16 01:00:00,26.90,2015-01-16,2015,1,16,1,16,Friday
2015-01-16 02:00:00,26.60,2015-01-16,2015,1,16,2,16,Friday
2015-01-16 03:00:00,26.30,2015-01-16,2015,1,16,3,16,Friday
2015-01-16 04:00:00,26.30,2015-01-16,2015,1,16,4,16,Friday
2015-01-16 05:00:00,26.30,2015-01-16,2015,1,16,5,16,Friday
2015-01-16 06:00:00,26.20,2015-01-16,2015,1,16,6,16,Friday
2015-01-16 07:00:00,27.00,2015-01-16,2015,1,16,7,16,Friday
2015-01-16 08:00:00,28.40,2015-01-16,2015,1,16,8,16,Friday
2015-01-16 09:00:00,29.80,2015-01-16,2015,1,16,9,16,Friday
2015-01-16 10:00:00,31.20,2015-01-16,2015,1,16,10,16,Friday
2015-01-16 11:00:00,32.40,2015-01-16,2015,1,16,11,16,Friday
2015-01-16 12:00:00,32.90,2015-01-16,2015,1,16,12,16,Friday
2015-01-16 13:00:00,33.00,2015-01-16,2015,1,16,13,16,Friday
2015-01-16 14:00:00,32.60,2015-01-16,2015,1,16,14,16,Friday
2015-01-16 15:00:00,32.80,2015-01-16,2015,1,16,15,16,Friday
2015-01-16 16:00:00,32.30,2015-01-16,2015,1,16,16,16,Friday
2015-01-16 17:00:00,31.90,2015-01-16,2015,1,16,17,16,Friday
2015-01-16 18:00:00,31.30,2015-01-16,2015,1,16,18,16,Friday
2015-01-16 19:00:00,30.10,2015-01-16,2015,1,16,19,16,Friday
2015-01-16 20:00:00,29.00,2015-01-16,2015,1,16,20,16,Friday
2015-01-16 21:00:00,28.10,2015-01-16,2015,1,16,21,16,Friday
2015-01-16 22:00:00,27.50,2015-01-16,2015,1,16,22,16,Friday
2015-01-16 23:00:00,27.00,2015-01-16,2015,1,16,23,16,Friday
2015-01-17 00:00:00,26.60,2015-01-17,2015,1,17,0,17,Saturday
2015-01-17 01:00:00,26.30,2015-01-17,2015,1,17,1,17,Saturday
2015-01-17 02:00:00,25.90,2015-01-17,2015,1,17,2,17,Saturday
2015-01-17 03:00:00,25.50,2015-01-17,2015,1,17,3,17,Saturday
2015-01-17 04:00:00,24.80,2015-01-17,2015,1,17,4,17,Saturday
2015-01-17 05:00:00,24.40,2015-01-17,2015,1,17,5,17,Saturday
2015-01-17 06:00:00,24.60,2015-01-17,2015,1,17,6,17,Saturday
2015-01-17 07:00:00,27.00,2015-01-17,2015,1,17,7,17,Saturday
2015-01-17 08:00:00,29.10,2015-01-17,2015,1,17,8,17,Saturday
2015-01-17 09:00:00,31.20,2015-01-17,2015,1,17,9,17,Saturday
2015-01-17 10:00:00,33.10,2015-01-17,2015,1,17,10,17,Saturday
2015-01-17 11:00:00,34.60,2015-01-17,2015,1,17,11,17,Saturday
2015-01-17 12:00:00,35.80,2015-01-17,2015,1,17,12,17,Saturday
2015-01-17 13:00:00,36.70,2015-01-17,2015,1,17,13,17,Saturday
2015-01-17 14:00:00,37.30,2015-01-17,2015,1,17,14,17,Saturday
2015-01-17 15:00:00,37.50,2015-01-17,2015,1,17,15,17,Saturday
2015-01-17 16:00:00,36.10,2015-01-17,2015,1,17,16,17,Saturday
2015-01-17 17:00:00,35.00,2015-01-17,2015,1,17,17,17,Saturday
2015-01-17 18:00:00,33.20,2015-01-17,2015,1,17,18,17,Saturday
2015-01-17 19:00:00,31.20,2015-01-17,2015,1,17,19,17,Saturday
2015-01-17 20:00:00,29.70,2015-01-17,2015,1,17,20,17,Saturday
2015-01-17 21:00:00,28.70,2015-01-17,2015,1,17,21,17,Saturday
2015-01-17 22:00:00,28.10,2015-01-17,2015,1,17,22,17,Saturday
2015-01-17 23:00:00,27.60,2015-01-17,2015,1,17,23,17,Saturday
2015-01-18 00:00:00,27.10,2015-01-18,2015,1,18,0,18,Sunday
2015-01-18 01:00:00,26.40,2015-01-18,2015,1,18,1,18,Sunday
2015-01-18 02:00:00,25.70,2015-01-18,2015,1,18,2,18,Sunday
2015-01-18 03:00:00,25.80,2015-01-18,2015,1,18,3,18,Sunday
2015-01-18 04:00:00,25.80,2015-01-18,2015,1,18,4,18,Sunday
2015-01-18 05:00:00,25.60,2015-01-18,2015,1,18,5,18,Sunday
2015-01-18 06:00:00,24.80,2015-01-18,2015,1,18,6,18,Sunday
2015-01-18 07:00:00,27.60,2015-01-18,2015,1,18,7,18,Sunday
2015-01-18 08:00:00,30.50,2015-01-18,2015,1,18,8,18,Sunday
2015-01-18 09:00:00,32.90,2015-01-18,2015,1,18,9,18,Sunday
2015-01-18 10:00:00,34.70,2015-01-18,2015,1,18,10,18,Sunday
2015-01-18 11:00:00,36.20,2015-01-18,2015,1,18,11,18,Sunday
2015-01-18 12:00:00,37.30,2015-01-18,2015,1,18,12,18,Sunday
2015-01-18 13:00:00,38.00,2015-01-18,2015,1,18,13,18,Sunday
2015-01-18 14:00:00,38.40,2015-01-18,2015,1,18,14,18,Sunday
2015-01-18 15:00:00,38.30,2015-01-18,2015,1,18,15,18,Sunday
2015-01-18 16:00:00,35.90,2015-01-18,2015,1,18,16,18,Sunday
2015-01-18 17:00:00,34.60,2015-01-18,2015,1,18,17,18,Sunday
2015-01-18 18:00:00,33.20,2015-01-18,2015,1,18,18,18,Sunday
2015-01-18 19:00:00,31.70,2015-01-18,2015,1,18,19,18,Sunday
2015-01-18 20:00:00,30.70,2015-01-18,2015,1,18,20,18,Sunday
2015-01-18 21:00:00,29.80,2015-01-18,2015,1,18,21,18,Sunday
2015-01-18 22:00:00,29.20,2015-01-18,2015,1,18,22,18,Sunday
2015-01-18 23:00:00,28.50,2015-01-18,2015,1,18,23,18,Sunday
2015-01-19 00:00:00,27.70,2015-01-19,2015,1,19,0,19,Monday
2015-01-19 01:00:00,28.00,2015-01-19,2015,1,19,1,19,Monday
2015-01-19 02:00:00,27.70,2015-01-19,2015,1,19,2,19,Monday
2015-01-19 03:00:00,27.40,2015-01-19,2015,1,19,3,19,Monday
2015-01-19 04:00:00,26.90,2015-01-19,2015,1,19,4,19,Monday
2015-01-19 05:00:00,26.60,2015-01-19,2015,1,19,5,19,Monday
2015-01-19 06:00:00,26.40,2015-01-19,2015,1,19,6,19,Monday
2015-01-19 07:00:00,27.80,2015-01-19,2015,1,19,7,19,Monday
2015-01-19 08:00:00,30.00,2015-01-19,2015,1,19,8,19,Monday
2015-01-19 09:00:00,32.20,2015-01-19,2015,1,19,9,19,Monday
2015-01-19 10:00:00,34.10,2015-01-19,2015,1,19,10,19,Monday
2015-01-19 11:00:00,35.60,2015-01-19,2015,1,19,11,19,Monday
2015-01-19 12:00:00,36.70,2015-01-19,2015,1,19,12,19,Monday
2015-01-19 13:00:00,37.50,2015-01-19,2015,1,19,13,19,Monday
2015-01-19 14:00:00,37.80,2015-01-19,2015,1,19,14,19,Monday
2015-01-19 15:00:00,37.70,2015-01-19,2015,1,19,15,19,Monday
2015-01-19 16:00:00,36.30,2015-01-19,2015,1,19,16,19,Monday
2015-01-19 17:00:00,35.00,2015-01-19,2015,1,19,17,19,Monday
2015-01-19 18:00:00,33.40,2015-01-19,2015,1,19,18,19,Monday
2015-01-19 19:00:00,31.70,2015-01-19,2015,1,19,19,19,Monday
2015-01-19 20:00:00,30.20,2015-01-19,2015,1,19,20,19,Monday
2015-01-19 21:00:00,29.10,2015-01-19,2015,1,19,21,19,Monday
2015-01-19 22:00:00,28.30,2015-01-19,2015,1,19,22,19,Monday
2015-01-19 23:00:00,27.80,2015-01-19,2015,1,19,23,19,Monday
2015-01-20 00:00:00,27.40,2015-01-20,2015,1,20,0,20,Tuesday
2015-01-20 01:00:00,27.00,2015-01-20,2015,1,20,1,20,Tuesday
2015-01-20 02:00:00,26.50,2015-01-20,2015,1,20,2,20,Tuesday
2015-01-20 03:00:00,25.80,2015-01-20,2015,1,20,3,20,Tuesday
2015-01-20 04:00:00,25.70,2015-01-20,2015,1,20,4,20,Tuesday
2015-01-20 05:00:00,25.60,2015-01-20,2015,1,20,5,20,Tuesday
2015-01-20 06:00:00,26.20,2015-01-20,2015,1,20,6,20,Tuesday
2015-01-20 07:00:00,27.80,2015-01-20,2015,1,20,7,20,Tuesday
2015-01-20 08:00:00,30.00,2015-01-20,2015,1,20,8,20,Tuesday
2015-01-20 09:00:00,32.20,2015-01-20,2015,1,20,9,20,Tuesday
2015-01-20 10:00:00,34.10,2015-01-20,2015,1,20,10,20,Tuesday
2015-01-20 11:00:00,35.60,2015-01-20,2015,1,20,11,20,Tuesday
2015-01-20 12:00:00,36.70,2015-01-20,2015,1,20,12,20,Tuesday
2015-01-20 13:00:00,37.60,2015-01-20,2015,1,20,13,20,Tuesday
2015-01-20 14:00:00,38.10,2015-01-20,2015,1,20,14,20,Tuesday
2015-01-20 15:00:00,38.10,2015-01-20,2015,1,20,15,20,Tuesday
2015-01-20 16:00:00,35.70,2015-01-20,2015,1,20,16,20,Tuesday
2015-01-20 17:00:00,34.10,2015-01-20,2015,1,20,17,20,Tuesday
2015-01-20 18:00:00,32.80,2015-01-20,2015,1,20,18,20,Tuesday
2015-01-20 19:00:00,31.50,2015-01-20,2015,1,20,19,20,Tuesday
2015-01-20 20:00:00,30.50,2015-01-20,2015,1,20,20,20,Tuesday
2015-01-20 21:00:00,29.70,2015-01-20,2015,1,20,21,20,Tuesday
2015-01-20 22:00:00,29.10,2015-01-20,2015,1,20,22,20,Tuesday
2015-01-20 23:00:00,28.50,2015-01-20,2015,1,20,23,20,Tuesday
2015-01-21 00:00:00,28.10,2015-01-21,2015,1,21,0,21,Wednesday
2015-01-21 01:00:00,27.30,2015-01-21,2015,1,21,1,21,Wednesday
2015-01-21 02:00:00,26.90,2015-01-21,2015,1,21,2,21,Wednesday
2015-01-21 03:00:00,26.60,2015-01-21,2015,1,21,3,21,Wednesday
2015-01-21 04:00:00,26.70,2015-01-21,2015,1,21,4,21,Wednesday
2015-01-21 05:00:00,26.60,2015-01-21,2015,1,21,5,21,Wednesday
2015-01-21 06:00:00,26.70,2015-01-21,2015,1,21,6,21,Wednesday
2015-01-21 07:00:00,27.70,2015-01-21,2015,1,21,7,21,Wednesday
2015-01-21 08:00:00,28.70,2015-01-21,2015,1,21,8,21,Wednesday
2015-01-21 09:00:00,30.10,2015-01-21,2015,1,21,9,21,Wednesday
2015-01-21 10:00:00,32.00,2015-01-21,2015,1,21,10,21,Wednesday
2015-01-21 11:00:00,33.80,2015-01-21,2015,1,21,11,21,Wednesday
2015-01-21 12:00:00,35.10,2015-01-21,2015,1,21,12,21,Wednesday
2015-01-21 13:00:00,36.20,2015-01-21,2015,1,21,13,21,Wednesday
2015-01-21 14:00:00,36.80,2015-01-21,2015,1,21,14,21,Wednesday
2015-01-21 15:00:00,36.50,2015-01-21,2015,1,21,15,21,Wednesday
2015-01-21 16:00:00,32.70,2015-01-21,2015,1,21,16,21,Wednesday
2015-01-21 17:00:00,31.30,2015-01-21,2015,1,21,17,21,Wednesday
2015-01-21 18:00:00,29.50,2015-01-21,2015,1,21,18,21,Wednesday
2015-01-21 19:00:00,28.20,2015-01-21,2015,1,21,19,21,Wednesday
2015-01-21 20:00:00,27.60,2015-01-21,2015,1,21,20,21,Wednesday
2015-01-21 21:00:00,27.40,2015-01-21,2015,1,21,21,21,Wednesday
2015-01-21 22:00:00,27.30,2015-01-21,2015,1,21,22,21,Wednesday
2015-01-21 23:00:00,27.20,2015-01-21,2015,1,21,23,21,Wednesday
2015-01-22 00:00:00,27.00,2015-01-22,2015,1,22,0,22,Thursday
2015-01-22 01:00:00,26.70,2015-01-22,2015,1,22,1,22,Thursday
2015-01-22 02:00:00,26.50,2015-01-22,2015,1,22,2,22,Thursday
2015-01-22 03:00:00,26.30,2015-01-22,2015,1,22,3,22,Thursday
2015-01-22 04:00:00,25.90,2015-01-22,2015,1,22,4,22,Thursday
2015-01-22 05:00:00,26.00,2015-01-22,2015,1,22,5,22,Thursday
2015-01-22 06:00:00,26.00,2015-01-22,2015,1,22,6,22,Thursday
2015-01-22 07:00:00,26.20,2015-01-22,2015,1,22,7,22,Thursday
2015-01-22 08:00:00,27.10,2015-01-22,2015,1,22,8,22,Thursday
2015-01-22 09:00:00,27.80,2015-01-22,2015,1,22,9,22,Thursday
2015-01-22 10:00:00,28.00,2015-01-22,2015,1,22,10,22,Thursday
2015-01-22 11:00:00,26.10,2015-01-22,2015,1,22,11,22,Thursday
2015-01-22 12:00:00,26.60,2015-01-22,2015,1,22,12,22,Thursday
2015-01-22 13:00:00,28.00,2015-01-22,2015,1,22,13,22,Thursday
2015-01-22 14:00:00,28.70,2015-01-22,2015,1,22,14,22,Thursday
2015-01-22 15:00:00,28.80,2015-01-22,2015,1,22,15,22,Thursday
2015-01-22 16:00:00,29.00,2015-01-22,2015,1,22,16,22,Thursday
2015-01-22 17:00:00,28.20,2015-01-22,2015,1,22,17,22,Thursday
2015-01-22 18:00:00,26.10,2015-01-22,2015,1,22,18,22,Thursday
2015-01-22 19:00:00,25.30,2015-01-22,2015,1,22,19,22,Thursday
2015-01-22 20:00:00,25.20,2015-01-22,2015,1,22,20,22,Thursday
2015-01-22 21:00:00,24.70,2015-01-22,2015,1,22,21,22,Thursday
2015-01-22 22:00:00,24.10,2015-01-22,2015,1,22,22,22,Thursday
2015-01-22 23:00:00,23.60,2015-01-22,2015,1,22,23,22,Thursday
2015-01-23 00:00:00,23.40,2015-01-23,2015,1,23,0,23,Friday
2015-01-23 01:00:00,23.20,2015-01-23,2015,1,23,1,23,Friday
2015-01-23 02:00:00,23.00,2015-01-23,2015,1,23,2,23,Friday
2015-01-23 03:00:00,23.10,2015-01-23,2015,1,23,3,23,Friday
2015-01-23 04:00:00,23.10,2015-01-23,2015,1,23,4,23,Friday
2015-01-23 05:00:00,23.20,2015-01-23,2015,1,23,5,23,Friday
2015-01-23 06:00:00,23.40,2015-01-23,2015,1,23,6,23,Friday
2015-01-23 07:00:00,24.00,2015-01-23,2015,1,23,7,23,Friday
2015-01-23 08:00:00,25.00,2015-01-23,2015,1,23,8,23,Friday
2015-01-23 09:00:00,26.10,2015-01-23,2015,1,23,9,23,Friday
2015-01-23 10:00:00,27.70,2015-01-23,2015,1,23,10,23,Friday
2015-01-23 11:00:00,28.90,2015-01-23,2015,1,23,11,23,Friday
2015-01-23 12:00:00,29.30,2015-01-23,2015,1,23,12,23,Friday
2015-01-23 13:00:00,29.80,2015-01-23,2015,1,23,13,23,Friday
2015-01-23 14:00:00,29.40,2015-01-23,2015,1,23,14,23,Friday
2015-01-23 15:00:00,28.60,2015-01-23,2015,1,23,15,23,Friday
2015-01-23 16:00:00,28.40,2015-01-23,2015,1,23,16,23,Friday
2015-01-23 17:00:00,27.80,2015-01-23,2015,1,23,17,23,Friday
2015-01-23 18:00:00,27.40,2015-01-23,2015,1,23,18,23,Friday
2015-01-23 19:00:00,26.30,2015-01-23,2015,1,23,19,23,Friday
2015-01-23 20:00:00,26.00,2015-01-23,2015,1,23,20,23,Friday
2015-01-23 21:00:00,25.70,2015-01-23,2015,1,23,21,23,Friday
2015-01-23 22:00:00,25.50,2015-01-23,2015,1,23,22,23,Friday
2015-01-23 23:00:00,25.10,2015-01-23,2015,1,23,23,23,Friday
2015-01-24 00:00:00,24.80,2015-01-24,2015,1,24,0,24,Saturday
2015-01-24 01:00:00,24.40,2015-01-24,2015,1,24,1,24,Saturday
2015-01-24 02:00:00,24.10,2015-01-24,2015,1,24,2,24,Saturday
2015-01-24 03:00:00,24.00,2015-01-24,2015,1,24,3,24,Saturday
2015-01-24 04:00:00,24.00,2015-01-24,2015,1,24,4,24,Saturday
2015-01-24 05:00:00,24.10,2015-01-24,2015,1,24,5,24,Saturday
2015-01-24 06:00:00,24.20,2015-01-24,2015,1,24,6,24,Saturday
2015-01-24 07:00:00,25.00,2015-01-24,2015,1,24,7,24,Saturday
2015-01-24 08:00:00,26.10,2015-01-24,2015,1,24,8,24,Saturday
2015-01-24 09:00:00,27.20,2015-01-24,2015,1,24,9,24,Saturday
2015-01-24 10:00:00,28.40,2015-01-24,2015,1,24,10,24,Saturday
2015-01-24 11:00:00,29.50,2015-01-24,2015,1,24,11,24,Saturday
2015-01-24 12:00:00,29.90,2015-01-24,2015,1,24,12,24,Saturday
2015-01-24 13:00:00,30.00,2015-01-24,2015,1,24,13,24,Saturday
2015-01-24 14:00:00,29.90,2015-01-24,2015,1,24,14,24,Saturday
2015-01-24 15:00:00,29.30,2015-01-24,2015,1,24,15,24,Saturday
2015-01-24 16:00:00,29.20,2015-01-24,2015,1,24,16,24,Saturday
2015-01-24 17:00:00,28.70,2015-01-24,2015,1,24,17,24,Saturday
2015-01-24 18:00:00,26.90,2015-01-24,2015,1,24,18,24,Saturday
2015-01-24 19:00:00,26.70,2015-01-24,2015,1,24,19,24,Saturday
2015-01-24 20:00:00,26.40,2015-01-24,2015,1,24,20,24,Saturday
2015-01-24 21:00:00,25.90,2015-01-24,2015,1,24,21,24,Saturday
2015-01-24 22:00:00,25.40,2015-01-24,2015,1,24,22,24,Saturday
2015-01-24 23:00:00,25.60,2015-01-24,2015,1,24,23,24,Saturday
2015-01-25 00:00:00,25.50,2015-01-25,2015,1,25,0,25,Sunday
2015-01-25 01:00:00,25.30,2015-01-25,2015,1,25,1,25,Sunday
2015-01-25 02:00:00,24.60,2015-01-25,2015,1,25,2,25,Sunday
2015-01-25 03:00:00,24.70,2015-01-25,2015,1,25,3,25,Sunday
2015-01-25 04:00:00,24.90,2015-01-25,2015,1,25,4,25,Sunday
2015-01-25 05:00:00,24.40,2015-01-25,2015,1,25,5,25,Sunday
2015-01-25 06:00:00,24.60,2015-01-25,2015,1,25,6,25,Sunday
2015-01-25 07:00:00,25.60,2015-01-25,2015,1,25,7,25,Sunday
2015-01-25 08:00:00,27.10,2015-01-25,2015,1,25,8,25,Sunday
2015-01-25 09:00:00,29.20,2015-01-25,2015,1,25,9,25,Sunday
2015-01-25 10:00:00,31.10,2015-01-25,2015,1,25,10,25,Sunday
2015-01-25 11:00:00,32.40,2015-01-25,2015,1,25,11,25,Sunday
2015-01-25 12:00:00,33.30,2015-01-25,2015,1,25,12,25,Sunday
2015-01-25 13:00:00,33.60,2015-01-25,2015,1,25,13,25,Sunday
2015-01-25 14:00:00,33.40,2015-01-25,2015,1,25,14,25,Sunday
2015-01-25 15:00:00,32.90,2015-01-25,2015,1,25,15,25,Sunday
2015-01-25 16:00:00,31.00,2015-01-25,2015,1,25,16,25,Sunday
2015-01-25 17:00:00,30.80,2015-01-25,2015,1,25,17,25,Sunday
2015-01-25 18:00:00,29.70,2015-01-25,2015,1,25,18,25,Sunday
2015-01-25 19:00:00,28.80,2015-01-25,2015,1,25,19,25,Sunday
2015-01-25 20:00:00,28.10,2015-01-25,2015,1,25,20,25,Sunday
2015-01-25 21:00:00,27.50,2015-01-25,2015,1,25,21,25,Sunday
2015-01-25 22:00:00,27.00,2015-01-25,2015,1,25,22,25,Sunday
2015-01-25 23:00:00,26.30,2015-01-25,2015,1,25,23,25,Sunday
2015-01-26 00:00:00,25.90,2015-01-26,2015,1,26,0,26,Monday
2015-01-26 01:00:00,25.30,2015-01-26,2015,1,26,1,26,Monday
2015-01-26 02:00:00,25.10,2015-01-26,2015,1,26,2,26,Monday
2015-01-26 03:00:00,24.80,2015-01-26,2015,1,26,3,26,Monday
2015-01-26 04:00:00,24.70,2015-01-26,2015,1,26,4,26,Monday
2015-01-26 05:00:00,24.60,2015-01-26,2015,1,26,5,26,Monday
2015-01-26 06:00:00,24.70,2015-01-26,2015,1,26,6,26,Monday
2015-01-26 07:00:00,26.80,2015-01-26,2015,1,26,7,26,Monday
2015-01-26 08:00:00,29.10,2015-01-26,2015,1,26,8,26,Monday
2015-01-26 09:00:00,31.10,2015-01-26,2015,1,26,9,26,Monday
2015-01-26 10:00:00,32.70,2015-01-26,2015,1,26,10,26,Monday
2015-01-26 11:00:00,33.70,2015-01-26,2015,1,26,11,26,Monday
2015-01-26 12:00:00,34.40,2015-01-26,2015,1,26,12,26,Monday
2015-01-26 13:00:00,34.90,2015-01-26,2015,1,26,13,26,Monday
2015-01-26 14:00:00,34.00,2015-01-26,2015,1,26,14,26,Monday
2015-01-26 15:00:00,32.20,2015-01-26,2015,1,26,15,26,Monday
2015-01-26 16:00:00,30.80,2015-01-26,2015,1,26,16,26,Monday
2015-01-26 17:00:00,30.40,2015-01-26,2015,1,26,17,26,Monday
2015-01-26 18:00:00,29.90,2015-01-26,2015,1,26,18,26,Monday
2015-01-26 19:00:00,29.50,2015-01-26,2015,1,26,19,26,Monday
2015-01-26 20:00:00,28.80,2015-01-26,2015,1,26,20,26,Monday
2015-01-26 21:00:00,27.90,2015-01-26,2015,1,26,21,26,Monday
2015-01-26 22:00:00,27.80,2015-01-26,2015,1,26,22,26,Monday
2015-01-26 23:00:00,27.70,2015-01-26,2015,1,26,23,26,Monday
2015-01-27 00:00:00,27.60,2015-01-27,2015,1,27,0,27,Tuesday
2015-01-27 01:00:00,27.60,2015-01-27,2015,1,27,1,27,Tuesday
2015-01-27 02:00:00,27.20,2015-01-27,2015,1,27,2,27,Tuesday
2015-01-27 03:00:00,26.90,2015-01-27,2015,1,27,3,27,Tuesday
2015-01-27 04:00:00,25.50,2015-01-27,2015,1,27,4,27,Tuesday
2015-01-27 05:00:00,25.20,2015-01-27,2015,1,27,5,27,Tuesday
2015-01-27 06:00:00,25.10,2015-01-27,2015,1,27,6,27,Tuesday
2015-01-27 07:00:00,27.20,2015-01-27,2015,1,27,7,27,Tuesday
2015-01-27 08:00:00,29.00,2015-01-27,2015,1,27,8,27,Tuesday
2015-01-27 09:00:00,30.60,2015-01-27,2015,1,27,9,27,Tuesday
2015-01-27 10:00:00,32.20,2015-01-27,2015,1,27,10,27,Tuesday
2015-01-27 11:00:00,33.20,2015-01-27,2015,1,27,11,27,Tuesday
2015-01-27 12:00:00,34.00,2015-01-27,2015,1,27,12,27,Tuesday
2015-01-27 13:00:00,34.80,2015-01-27,2015,1,27,13,27,Tuesday
2015-01-27 14:00:00,35.00,2015-01-27,2015,1,27,14,27,Tuesday
2015-01-27 15:00:00,32.90,2015-01-27,2015,1,27,15,27,Tuesday
2015-01-27 16:00:00,32.40,2015-01-27,2015,1,27,16,27,Tuesday
2015-01-27 17:00:00,29.20,2015-01-27,2015,1,27,17,27,Tuesday
2015-01-27 18:00:00,27.10,2015-01-27,2015,1,27,18,27,Tuesday
2015-01-27 19:00:00,26.00,2015-01-27,2015,1,27,19,27,Tuesday
2015-01-27 20:00:00,25.90,2015-01-27,2015,1,27,20,27,Tuesday
2015-01-27 21:00:00,25.90,2015-01-27,2015,1,27,21,27,Tuesday
2015-01-27 22:00:00,26.00,2015-01-27,2015,1,27,22,27,Tuesday
2015-01-27 23:00:00,25.90,2015-01-27,2015,1,27,23,27,Tuesday
2015-01-28 00:00:00,25.70,2015-01-28,2015,1,28,0,28,Wednesday
2015-01-28 01:00:00,25.30,2015-01-28,2015,1,28,1,28,Wednesday
2015-01-28 02:00:00,25.30,2015-01-28,2015,1,28,2,28,Wednesday
2015-01-28 03:00:00,25.20,2015-01-28,2015,1,28,3,28,Wednesday
2015-01-28 04:00:00,25.30,2015-01-28,2015,1,28,4,28,Wednesday
2015-01-28 05:00:00,25.00,2015-01-28,2015,1,28,5,28,Wednesday
2015-01-28 06:00:00,24.90,2015-01-28,2015,1,28,6,28,Wednesday
2015-01-28 07:00:00,26.80,2015-01-28,2015,1,28,7,28,Wednesday
2015-01-28 08:00:00,28.50,2015-01-28,2015,1,28,8,28,Wednesday
2015-01-28 09:00:00,30.00,2015-01-28,2015,1,28,9,28,Wednesday
2015-01-28 10:00:00,31.70,2015-01-28,2015,1,28,10,28,Wednesday
2015-01-28 11:00:00,32.90,2015-01-28,2015,1,28,11,28,Wednesday
2015-01-28 12:00:00,33.20,2015-01-28,2015,1,28,12,28,Wednesday
2015-01-28 13:00:00,33.70,2015-01-28,2015,1,28,13,28,Wednesday
2015-01-28 14:00:00,33.70,2015-01-28,2015,1,28,14,28,Wednesday
2015-01-28 15:00:00,33.60,2015-01-28,2015,1,28,15,28,Wednesday
2015-01-28 16:00:00,31.60,2015-01-28,2015,1,28,16,28,Wednesday
2015-01-28 17:00:00,31.20,2015-01-28,2015,1,28,17,28,Wednesday
2015-01-28 18:00:00,30.50,2015-01-28,2015,1,28,18,28,Wednesday
2015-01-28 19:00:00,29.70,2015-01-28,2015,1,28,19,28,Wednesday
2015-01-28 20:00:00,29.00,2015-01-28,2015,1,28,20,28,Wednesday
2015-01-28 21:00:00,28.30,2015-01-28,2015,1,28,21,28,Wednesday
2015-01-28 22:00:00,27.80,2015-01-28,2015,1,28,22,28,Wednesday
2015-01-28 23:00:00,27.40,2015-01-28,2015,1,28,23,28,Wednesday
2015-01-29 00:00:00,27.10,2015-01-29,2015,1,29,0,29,Thursday
2015-01-29 01:00:00,26.80,2015-01-29,2015,1,29,1,29,Thursday
2015-01-29 02:00:00,26.30,2015-01-29,2015,1,29,2,29,Thursday
2015-01-29 03:00:00,25.80,2015-01-29,2015,1,29,3,29,Thursday
2015-01-29 04:00:00,25.30,2015-01-29,2015,1,29,4,29,Thursday
2015-01-29 05:00:00,25.00,2015-01-29,2015,1,29,5,29,Thursday
2015-01-29 06:00:00,25.00,2015-01-29,2015,1,29,6,29,Thursday
2015-01-29 07:00:00,27.10,2015-01-29,2015,1,29,7,29,Thursday
2015-01-29 08:00:00,29.10,2015-01-29,2015,1,29,8,29,Thursday
2015-01-29 09:00:00,30.90,2015-01-29,2015,1,29,9,29,Thursday
2015-01-29 10:00:00,32.70,2015-01-29,2015,1,29,10,29,Thursday
2015-01-29 11:00:00,34.10,2015-01-29,2015,1,29,11,29,Thursday
2015-01-29 12:00:00,35.30,2015-01-29,2015,1,29,12,29,Thursday
2015-01-29 13:00:00,36.10,2015-01-29,2015,1,29,13,29,Thursday
2015-01-29 14:00:00,36.60,2015-01-29,2015,1,29,14,29,Thursday
2015-01-29 15:00:00,35.90,2015-01-29,2015,1,29,15,29,Thursday
2015-01-29 16:00:00,34.90,2015-01-29,2015,1,29,16,29,Thursday
2015-01-29 17:00:00,33.60,2015-01-29,2015,1,29,17,29,Thursday
2015-01-29 18:00:00,32.50,2015-01-29,2015,1,29,18,29,Thursday
2015-01-29 19:00:00,31.20,2015-01-29,2015,1,29,19,29,Thursday
2015-01-29 20:00:00,30.20,2015-01-29,2015,1,29,20,29,Thursday
2015-01-29 21:00:00,29.30,2015-01-29,2015,1,29,21,29,Thursday
2015-01-29 22:00:00,28.90,2015-01-29,2015,1,29,22,29,Thursday
2015-01-29 23:00:00,28.50,2015-01-29,2015,1,29,23,29,Thursday
